Time,Tank_1,Tank_2,Tank_3,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8,Pump_1,Pump_2,Pump_3,Pump_4,Pump_5,Pump_6,Flow_sensor_1,Flow_sensor_2,Flow_sensor_3,Flow_sensor_4,Valv_1,Valv_2,Valv_3,Valv_4,Valv_5,Valv_6,Valv_7,Valv_8,Valv_9,Valv_10,Valv_11,Valv_12,Valv_13,Valv_14,Valv_15,Valv_16,Valv_17,Valv_18,Valv_19,Valv_20,Valv_21,Valv_22
09/04/2021 18:59,1967,940,923,32,91,7,458,361,0,0,0,1,1,1,4000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 18:59,1951,925,929,31,119,0,458,369,0,0,0,1,1,1,4000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 18:59,1936,915,936,32,147,0,458,369,0,0,0,1,0,1,4000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 18:59,1919,898,944,32,168,0,458,377,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1907,887,950,31,178,0,450,385,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1888,873,957,32,210,0,434,393,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1874,861,966,32,218,0,434,401,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1856,848,970,31,226,0,426,401,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1843,836,978,31,248,0,418,409,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1832,825,984,31,258,0,418,417,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1816,810,994,31,272,0,402,425,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1800,798,999,30,278,0,393,434,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1783,784,1004,32,313,0,385,442,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1767,774,1014,30,331,0,385,450,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1752,757,1020,30,320,0,369,458,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1740,748,1023,31,348,0,369,458,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1718,733,1032,31,359,0,361,466,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1708,721,1039,31,353,0,353,474,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1693,711,1044,31,385,0,345,482,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1678,694,1051,30,399,0,345,490,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1664,686,1057,31,407,0,329,498,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
09/04/2021 19:00,1645,670,1065,31,424,0,321,506,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1634,660,1072,32,437,0,321,506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1615,646,1081,32,453,0,321,496,0,0,0,1,0,1,0,1,0,4784,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1604,633,1085,30,469,0,321,494,0,0,0,1,0,1,0,1,0,4775,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1585,618,1090,31,475,0,305,492,0,0,0,1,0,1,0,1,0,4765,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1570,608,1098,31,485,0,305,490,0,0,0,1,0,1,0,1,0,4765,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1554,594,1102,32,504,0,297,490,0,0,0,1,0,1,0,1,0,4756,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1539,583,1112,31,520,0,289,488,0,0,0,1,0,1,0,1,0,4747,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1528,571,1116,30,512,0,281,486,0,0,0,1,0,1,0,1,0,4738,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1511,555,1124,30,542,0,281,484,0,0,0,1,0,1,0,1,0,4738,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1496,546,1130,32,557,0,273,484,0,0,0,1,0,1,0,1,0,4729,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1478,529,1139,31,558,0,273,483,0,0,0,1,0,1,0,1,0,4720,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1467,517,1143,32,580,0,257,481,0,0,0,1,0,1,0,1,0,4711,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1451,503,1151,31,584,0,249,479,0,0,0,1,0,1,0,1,0,4702,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1435,492,1155,30,589,0,249,477,0,0,0,1,0,1,0,1,0,4702,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1418,475,1162,31,604,0,241,477,0,0,0,1,0,1,0,1,0,4694,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1405,465,1171,31,616,0,233,475,0,0,0,1,0,1,0,1,0,4685,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1393,453,1176,32,618,0,233,474,0,0,0,1,0,1,0,1,0,4677,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1374,435,1184,31,642,0,225,472,0,0,0,1,0,1,0,1,0,4668,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1361,424,1190,32,642,0,225,472,0,0,0,1,0,1,0,1,0,4668,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1347,409,1196,33,665,0,209,470,0,0,0,1,0,1,0,1,0,4668,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1332,395,1196,31,681,0,209,468,0,0,0,1,0,1,0,1,0,4660,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1316,379,1206,31,690,0,201,468,0,0,0,1,0,1,0,1,0,4651,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1301,366,1214,31,707,0,192,467,0,0,0,1,0,1,0,1,0,4643,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1285,349,1217,30,716,0,184,465,0,0,0,1,0,1,0,1,0,4635,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1272,335,1222,31,731,0,184,465,0,0,0,1,0,1,0,1,0,4635,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1260,322,1228,31,745,0,176,463,0,0,0,1,0,1,0,1,0,4635,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1244,304,1236,33,748,0,168,462,0,0,0,1,0,1,0,1,0,4627,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1229,289,1238,31,766,0,168,462,0,0,0,1,0,1,0,1,0,4619,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1212,270,1248,32,775,0,160,460,0,0,0,1,0,1,0,1,0,4611,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1200,255,1250,31,790,0,152,459,0,0,0,1,0,1,0,1,0,4603,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1183,235,1257,31,807,0,152,457,0,0,0,1,0,1,0,1,0,4595,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
09/04/2021 19:00,1170,217,1264,32,811,0,144,455,0,0,0,1,0,1,0,1,0,4595,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
09/04/2021 19:00,1153,195,1268,32,823,0,144,455,0,0,0,1,0,1,0,1,0,4587,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
09/04/2021 19:00,1139,177,1274,32,824,0,128,454,0,0,0,0,0,1,0,1,0,4579,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1
09/04/2021 19:00,1130,157,1277,36,824,0,120,452,0,0,0,0,0,1,0,1,0,4572,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1
09/04/2021 19:00,1123,128,1283,74,819,0,120,451,0,0,0,0,0,1,0,1,0,4572,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1
09/04/2021 19:00,1112,102,1290,119,816,0,112,451,0,0,0,0,0,1,0,1,0,4564,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1
09/04/2021 19:00,1095,63,1297,162,812,0,104,449,0,0,0,0,0,1,0,1,0,4557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1
09/04/2021 19:00,1083,30,1299,189,808,0,104,448,0,0,0,0,0,1,0,1,0,4549,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1
09/04/2021 19:00,1067,1,1299,225,804,7,88,446,0,0,0,0,0,1,0,1,0,4549,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
09/04/2021 19:00,1056,1,1282,250,799,7,88,446,0,0,0,0,0,1,0,1,0,4542,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
09/04/2021 19:00,1039,2,1268,284,796,14,80,445,0,0,0,0,0,1,0,1,0,4542,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
09/04/2021 19:01,1027,1,1256,310,791,14,80,444,0,0,0,0,0,1,0,1,0,4527,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
09/04/2021 19:01,1010,2,1245,333,786,25,64,442,0,0,0,0,0,1,0,1,0,4527,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
09/04/2021 19:01,999,1,1228,365,781,25,64,441,0,0,0,0,0,1,0,1,0,4520,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
09/04/2021 19:01,987,1,1215,390,777,34,56,441,0,0,0,0,0,1,0,1,0,4513,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
09/04/2021 19:01,970,1,1197,411,773,39,48,439,0,0,0,0,0,1,0,1,0,4506,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,959,1,1183,423,769,39,48,438,0,0,0,0,0,1,4000,1,0,4506,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,943,2,1165,436,764,45,40,438,0,0,0,0,0,1,4000,1,0,4499,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,930,2,1151,449,760,53,32,437,0,0,0,0,0,1,4000,1,0,4492,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,915,2,1134,463,755,53,32,435,0,0,0,0,0,1,4000,1,0,4485,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,903,2,1120,475,750,59,24,434,0,0,0,0,0,1,4000,1,0,4485,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,886,2,1103,486,747,64,8,434,0,0,0,0,0,1,4000,1,0,4478,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,874,2,1090,501,742,64,8,433,0,0,0,0,0,1,4000,1,0,4471,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,863,2,1076,513,738,72,0,431,0,0,0,0,0,1,4000,1,0,4465,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,846,2,1058,528,733,80,0,422,0,0,0,0,0,0,4000,1,0,4465,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,835,2,1044,539,729,80,0,413,0,0,0,0,0,0,4000,0,0,4370,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,819,2,1026,555,723,87,0,404,0,0,0,0,0,0,4000,0,0,4322,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,806,2,1014,565,720,93,0,404,0,0,0,0,0,0,4000,0,0,4274,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,791,2,996,581,715,93,0,395,0,0,0,0,0,0,4000,0,0,4274,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,778,2,983,592,711,99,0,386,0,0,0,0,0,0,4000,0,0,4227,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,762,3,965,607,708,107,0,377,0,0,0,0,0,0,4000,0,0,4179,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,751,2,952,616,702,107,0,369,0,0,0,0,0,0,4000,0,0,4132,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,735,2,938,629,698,107,0,369,0,0,0,0,0,0,4000,0,0,4132,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,723,2,922,644,693,114,0,360,0,0,0,0,0,0,4000,0,0,4084,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,712,2,910,654,689,124,0,352,0,0,0,0,0,0,4000,0,0,4036,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,696,2,892,670,684,124,0,352,0,0,0,0,0,0,4000,0,0,3989,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,684,2,879,680,682,130,0,343,0,0,0,0,0,0,4000,0,0,3941,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,668,2,863,694,676,137,0,335,0,0,0,0,0,0,4000,0,0,3894,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,656,2,850,705,673,137,0,327,0,0,0,0,0,0,4000,0,0,3894,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,641,2,832,719,669,142,0,319,0,0,0,0,0,0,4000,0,0,3846,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,630,2,820,731,665,149,0,311,0,0,0,0,0,0,4000,0,0,3798,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,612,2,807,741,661,149,0,303,0,0,0,0,0,0,4000,0,0,3751,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,602,3,790,756,656,155,0,303,0,0,0,0,0,0,4000,0,0,3703,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,589,2,778,766,653,161,0,295,0,0,0,0,0,0,4000,0,0,3656,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,572,2,760,779,648,161,0,288,0,0,0,0,0,0,4000,0,0,3656,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,561,2,748,790,644,167,0,280,0,0,0,0,0,0,4000,0,0,3608,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,544,3,731,804,640,174,0,273,0,0,0,0,0,0,4000,0,0,3560,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,532,2,718,813,636,174,0,265,0,0,0,0,0,0,4000,0,0,3513,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,515,2,701,829,631,180,0,258,0,0,0,0,0,0,4000,0,0,3465,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,503,2,688,839,628,186,0,258,0,0,0,0,0,0,4000,0,0,3417,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,486,3,670,848,625,186,0,251,0,0,0,0,0,0,4000,0,0,3370,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,473,2,657,863,619,192,0,244,0,0,0,0,0,0,4000,0,0,3322,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,460,2,645,872,616,198,0,237,0,0,0,0,0,0,4000,0,0,3322,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,442,3,628,887,612,198,0,230,0,0,0,0,0,0,4000,0,0,3274,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,430,2,616,895,608,198,0,230,0,0,0,0,0,0,4000,0,0,3227,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,411,2,598,907,603,204,0,216,0,0,0,0,0,0,4000,0,0,3179,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,397,3,585,919,599,213,0,210,0,0,0,0,0,0,4000,0,0,3131,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,378,2,569,930,595,213,0,203,0,0,0,0,0,0,4000,0,0,3084,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,364,2,556,939,591,220,0,203,0,0,0,0,0,0,4000,0,0,3036,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,345,2,540,953,587,225,0,197,0,0,0,0,0,0,4000,0,0,3036,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,329,2,527,962,582,225,0,191,0,0,0,0,0,0,4000,0,0,2988,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,308,3,515,971,579,232,0,185,0,0,0,0,0,0,4000,0,0,2988,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,292,2,497,984,574,239,0,179,0,0,0,0,0,0,4000,0,0,2941,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,275,2,485,994,570,239,0,173,0,0,0,0,0,0,4000,0,0,2893,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,251,2,469,1006,566,245,0,167,0,0,0,0,0,0,4000,0,0,2845,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,231,3,456,1015,562,251,0,167,0,0,0,0,0,0,4000,0,0,2797,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,201,3,440,1026,557,251,0,161,0,0,0,0,0,0,4000,0,0,2750,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,178,2,428,1037,554,258,0,155,0,0,0,0,0,0,4000,0,0,2702,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,138,3,411,1050,549,263,0,150,0,0,0,0,0,0,4000,0,0,2702,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,106,3,399,1057,545,263,0,144,0,0,0,0,0,0,4000,0,0,2654,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:01,56,2,386,1066,543,269,0,139,0,0,0,0,0,0,4000,0,0,2606,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:02,15,2,368,1079,538,276,0,134,0,0,0,0,0,0,4000,0,0,2559,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
09/04/2021 19:02,0,3,356,1075,534,276,0,134,0,0,0,0,0,0,4000,0,0,2511,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1
09/04/2021 19:02,0,2,339,1062,529,281,0,129,0,0,0,0,0,0,4000,0,0,2463,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1
09/04/2021 19:02,0,3,326,1052,526,287,0,124,0,0,0,0,0,0,4000,0,0,2415,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1
09/04/2021 19:02,0,3,308,1035,521,287,0,119,0,0,0,0,0,0,4000,0,0,2415,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1
09/04/2021 19:02,0,2,295,1025,517,293,0,114,0,0,0,0,0,0,4000,0,0,2368,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1
09/04/2021 19:02,0,3,276,1014,513,300,0,109,0,0,0,0,0,0,0,0,0,2320,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1
09/04/2021 19:02,0,2,263,1000,508,300,0,104,0,0,0,0,0,0,0,0,0,2272,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1
09/04/2021 19:02,0,3,244,987,505,306,0,104,0,0,0,0,0,0,0,0,0,2224,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1
09/04/2021 19:02,0,3,230,978,501,312,0,100,0,0,0,0,0,0,0,0,0,2176,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1
